Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
54643420,"Let's Talk About It: The Teen's Guide to Sex, Relationships, and Being a Human (A Graphic Novel)",Erika Moen,"Moen, Erika",Matthew Nolan,"=""1984893165""","=""9781984893161""",0,4.05,Random House Graphic,Kindle Edition,240,2021,2021,,2024/07/09,"to-read, let-s-read-banned-books","to-read (#500), let-s-read-banned-books (#5)",to-read,,,,0,0
52751434,Flamer,Mike Curato,"Curato, Mike",,"=""1250756146""","=""9781250756145""",0,4.31,Henry Holt and Co. BYR Paperbacks,Paperback,366,2020,2020,,2024/07/09,"to-read, let-s-read-banned-books","to-read (#499), let-s-read-banned-books (#4)",to-read,,,,0,0
22074335,This Book Is Gay,Juno  Dawson,"Dawson, Juno",,"=""1471403955""","=""9781471403958""",0,3.76,Hot Key Books,Paperback,273,2014,2014,,2024/07/09,"to-read, let-s-read-banned-books","to-read (#498), let-s-read-banned-books (#3)",to-read,,,,0,0
18166920,Beyond Magenta: Transgender and Nonbinary Teens Speak Out,Susan Kuklin,"Kuklin, Susan",,"=""0763656119""","=""9780763656119""",0,3.80,Candlewick Press,Hardcover,182,2014,2014,,2024/07/09,"to-read, let-s-read-banned-books","to-read (#497), let-s-read-banned-books (#1)",to-read,,,,0,0
24800,House of Leaves,Mark Z. Danielewski,"Danielewski, Mark Z.",,"=""""","=""""",0,4.09,Random House,Paperback,709,2000,2000,,2024/06/29,to-read,to-read (#496),to-read,,,,0,0
200289603,"The House Witch and The Enchanting of the Hearth (The House Witch, #1)",Delemhach,"Delemhach, Delemhach",Emilie Nikota,"=""1405967129""","=""9781405967129""",0,4.11,Penguin,Kindle Edition,462,2024,2022,,2024/06/27,to-read,to-read (#495),to-read,,,,0,0
18693771,"The Body Keeps the Score: Brain, Mind, and Body in the Healing of Trauma",Bessel van der Kolk,"Kolk, Bessel van der",,"=""0670785938""","=""9780670785933""",0,4.35,Viking,Hardcover,464,2014,2014,,2024/06/17,to-read,to-read (#494),to-read,,,,0,0
58214328,What My Bones Know,Stephanie Foo,"Foo, Stephanie",,"=""0593238109""","=""9780593238103""",0,4.50,Ballantine Books,Hardcover,352,2022,2022,,2024/06/09,to-read,to-read (#493),to-read,,,,0,0
38400400,The Art of Logic in an Illogical World,Eugenia Cheng,"Cheng, Eugenia",,"=""1541672488""","=""9781541672482""",0,3.47,Basic Books,Hardcover,320,2018,2018,,2024/06/08,to-read,to-read (#492),to-read,,,,0,0
531262,A Handful of Dust,Evelyn Waugh,"Waugh, Evelyn",,"=""0316926051""","=""9780316926058""",0,3.88,Back Bay Books,Paperback,308,1999,1934,,2024/06/06,to-read,to-read (#491),to-read,,,,0,0
63032,2666,Roberto Bolaño,"Bolaño, Roberto",,"=""843396867X""","=""9788433968678""",0,4.22,Anagrama,Paperback,1128,2004,2004,,2024/06/06,to-read,to-read (#490),to-read,,,,0,0
11375169,"Little, Big: Or, the Fairies' Parliament",John Crowley,"Crowley, John",,"=""1441733922""","=""9781441733924""",0,3.81,Blackstone Publishing,Audiobook,,2011,1981,,2024/06/06,to-read,to-read (#489),to-read,,,,0,0
2526,Blindness,José Saramago,"Saramago, José",Giovanni Pontiero,"=""""","=""""",0,4.18,Houghton Mifflin Harcourt Publishing Company,Paperback,326,1999,1995,,2021/01/10,"to-read, i-have-it","to-read (#85), i-have-it (#5)",to-read,,,,0,0
1463829,"Black Notice (Kay Scarpetta, #10)",Patricia Cornwell,"Cornwell, Patricia",,"=""0375707719""","=""9780375707711""",0,3.93,Random House Large Print,Paperback,544,2000,1999,,2021/11/09,"to-read, i-have-it","to-read (#107), i-have-it (#4)",to-read,,,,0,0
44421460,"Before the Coffee Gets Cold (Before the Coffee Gets Cold, #1)",Toshikazu Kawaguchi,"Kawaguchi, Toshikazu",Geoffrey Trousselot,"=""1529029589""","=""9781529029581""",0,3.66,Picador,Paperback,213,2019,2015,,2022/06/24,"to-read, i-have-it","to-read (#234), i-have-it (#3)",to-read,,,,0,0
56597885,"Beautiful World, Where Are You",Sally Rooney,"Rooney, Sally",,"=""0374602603""","=""9780374602604""",0,3.53,"Farrar, Straus and Giroux",Hardcover,356,2021,2021,,2021/12/30,"to-read, i-have-it","to-read (#163), i-have-it (#2)",to-read,,,,0,0
18505792,The Ocean at the End of the Lane,Neil Gaiman,"Gaiman, Neil",,"=""0062255665""","=""9780062255662""",4,4.01,William Morrow,Paperback,195,2014,2013,2024/05/26,2024/04/08,,,read,,,,1,0
35888331,Bizarre Romance,Audrey Niffenegger,"Niffenegger, Audrey",Eddie Campbell,"=""1419728539""","=""9781419728532""",0,3.36,Abrams ComicArts,Hardcover,168,2018,2018,,2024/05/14,to-read,to-read (#488),to-read,,,,0,0
92303,The Importance of Being Earnest,Oscar Wilde,"Wilde, Oscar",,"=""158049580X""","=""9781580495806""",5,4.17,Prestwick House,Paperback,89,2005,1895,2024/05/13,2024/05/02,,,read,,,,1,0
60033381,Guía autista: Consejos para sobrevivir en el loco mundo de los neurotípicos (Spanish Edition),Daniel Millán López,"López, Daniel Millán",Marisa Martínez Cervantes,"=""""","=""""",0,4.48,Lulu,Kindle Edition,326,2021,,,2024/02/07,to-read,to-read (#487),to-read,,,,1,0
3914,Sylvia,Leonard Michaels,"Michaels, Leonard",Diane Johnson,"=""0374271070""","=""9780374271077""",0,3.78,"Farrar, Straus and Giroux",Paperback,129,2007,1992,,2024/05/02,to-read,to-read (#486),to-read,,,,0,0
40090596,Art Matters: Because Your Imagination Can Change the World,Neil Gaiman,"Gaiman, Neil",Chris Riddell,"=""1472260090""","=""9781472260093""",5,4.28,Headline,Kindle Edition,95,2018,2018,2024/04/27,2024/04/08,,,read,,,,1,0
195695577,EMMA G. WILDFORD,Zidrou,"Zidrou, Zidrou",Édith,"=""8419740616""","=""9788419740618""",5,3.58,"Plan B Publicaciones, S.L.",Hardcover,104,2023,2017,2024/02/18,2024/02/15,,,read,,,,1,0
10226554,"Il mestiere di scrivere: esercizi, lezioni, saggi di scrittura creativa",Raymond Carver,"Carver, Raymond","William L. Stull, Riccardo Duranti","=""8806143492""","=""9788806143497""",4,3.66,Einaudi,Paperback,176,1997,1988,2024/04/20,2024/04/20,,,read,,,,1,0
16790,Smoke and Mirrors: Short Fiction and Illusions,Neil Gaiman,"Gaiman, Neil",,"=""0380789027""","=""9780380789023""",0,4.01,Avon Books,Mass Market Paperback,365,2005,1998,,2024/04/08,to-read,to-read (#485),to-read,,,,0,0
50064079,The Nursery (Alexis Tyler #2),Asia Mackay,"Mackay, Asia",,"=""1785765647""","=""9781785765643""",0,4.05,Zaffre Books,Paperback,384,2019,2019,,2024/04/08,to-read,to-read (#484),to-read,,,,0,0
39869324,Killing It (Alexis Tyler #1),Asia Mackay,"Mackay, Asia",,"=""1785764535""","=""9781785764530""",0,3.77,Zaffre,Paperback,378,2018,2018,,2024/04/08,to-read,to-read (#483),to-read,,,,0,0
219205,"Lord Foul's Bane (The Chronicles of Thomas Covenant the Unbeliever, #1)",Stephen R. Donaldson,"Donaldson, Stephen R.",,"=""0345348656""","=""9780345348654""",0,3.72,Del Rey / Ballantine,Mass Market Paperback,480,1989,1977,,2024/04/08,to-read,to-read (#482),to-read,,,,0,0
25104,"The Sandman, Vol. 10: The Wake",Neil Gaiman,"Gaiman, Neil",,"=""1563892871""","=""9781563892875""",0,4.51,Vertigo/DC Comics,Hardcover,192,1997,1996,,2024/03/27,to-read,to-read (#481),to-read,,,,0,0
71252,"The Sandman, Vol. 9: The Kindly Ones",Neil Gaiman,"Gaiman, Neil","Marc Hempel, Richard Case, D'Israeli, Teddy Kristiansen, Glyn Dillon, Charles Vess, Dean Ormston, Kevin Nowlan, Todd Klein, Frank McConnell","=""1563892049""","=""9781563892042""",0,4.58,DC Comics/Vertigo,Hardcover,352,1996,1995,,2024/03/27,to-read,to-read (#480),to-read,,,,0,0
25103,"The Sandman, Vol. 8: Worlds' End",Neil Gaiman,"Gaiman, Neil","Mike Allred, Gary Amaro, Mark Buckingham, David Giordano, Tony Harris, Steve Leialoha, Vince Locke, Shea Anton Pensa, Alec Stevens, Bryan Talbot, John Watkiss, Todd Klein, Michael Zulli, Stephen  King","=""1563891700""","=""9781563891700""",0,4.44,DC Comics/Vertigo,Hardcover,160,1994,1993,,2024/03/27,to-read,to-read (#479),to-read,,,,0,0
25105,"The Sandman, Vol. 7: Brief Lives",Neil Gaiman,"Gaiman, Neil","Jill Thompson, Vince Locke, Peter Straub","=""1563891379""","=""9781563891373""",0,4.54,DC Comics/Vertigo,Hardcover,256,1999,1993,,2024/03/27,to-read,to-read (#478),to-read,,,,0,0
25106,"The Sandman, Vol. 6: Fables & Reflections",Neil Gaiman,"Gaiman, Neil",,"=""1563891069""","=""9781563891069""",0,4.41,DC Comics/Vertigo,Hardcover,264,1993,1993,,2024/03/27,to-read,to-read (#477),to-read,,,,0,0
25102,"The Sandman, Vol. 5: A Game of You",Neil Gaiman,"Gaiman, Neil","Shawn McManus, Colleen Doran, Bryan Talbot, George Pratt, Stan Woch, Dick Giordano, Todd Klein","=""1563890933""","=""9781563890932""",0,4.41,DC Comics/Vertigo,Hardcover,192,1993,1992,,2024/03/27,to-read,to-read (#476),to-read,,,,0,0
25101,"The Sandman, Vol. 4: Season of Mists",Neil Gaiman,"Gaiman, Neil","Kelley Jones, Mike Dringenberg, Malcolm Jones III, Matt Wagner, Dick Giordano, George Pratt, P. Craig Russell","=""1563890356""","=""9781563890352""",0,4.53,Vertigo,Hardcover,224,1999,1991,,2024/03/27,to-read,to-read (#475),to-read,,,,0,0
25100,"The Sandman, Vol. 3: Dream Country",Neil Gaiman,"Gaiman, Neil",Bob Kahan,"=""156389226X""","=""9781563892264""",0,4.24,DC Comics/Vertigo,Hardcover,160,1999,1990,,2024/03/27,to-read,to-read (#474),to-read,,,,0,0
25099,"The Sandman, Vol. 2: The Doll's House",Neil Gaiman,"Gaiman, Neil","Mike Dringenberg, Malcolm Jones III, Chris Bachalo, Michael Zulli, Steve Parkhouse, Todd Klein, Clive Barker","=""1563892251""","=""9781563892257""",0,4.43,Vertigo,Hardcover,232,1995,1990,,2024/03/27,to-read,to-read (#473),to-read,,,,0,0
23754,"The Sandman, Vol. 1: Preludes & Nocturnes",Neil Gaiman,"Gaiman, Neil","Sam Kieth, Mike Dringenberg, Malcolm Jones III, Todd Klein, Karen  Berger, Daniel Vozzo","=""1563892278""","=""9781563892271""",0,4.25,DC Comics: Vertigo,Hardcover,240,1998,1988,,2024/03/27,to-read,to-read (#472),to-read,,,,0,0
61248996,Transiciones: El diario de Anne Marbot,Élodie Durand,"Durand, Élodie",Silvia Moreno Parrado,"=""8412371682""","=""9788412371680""",5,3.96,Andana Gráfica,Hardcover,178,2022,2021,2024/03/20,2024/03/15,,,read,,,,1,0
171257,Undoing Gender,Judith Butler,"Butler, Judith",,"=""0415969239""","=""9780415969239""",0,4.11,Routledge,Paperback,288,2004,2004,,2024/03/20,to-read,to-read (#471),to-read,,,,0,0
42281686,The Nice and Accurate Good Omens TV Companion,Whyman Matt,"Matt, Whyman","Terry Pratchett, Neil Gaiman","=""1472258290""","=""9781472258298""",0,4.60,Headline,Hardcover,320,2019,2019,,2024/03/16,to-read,to-read (#470),to-read,,,,0,0
2193839,"The Wreck of the Titan: or, Futility",Morgan Robertson,"Robertson, Morgan",,"=""0899668216""","=""9780899668215""",0,3.29,Buccaneer Books,Hardcover,243,1991,1898,,2023/06/13,to-read,to-read (#451),to-read,,,,0,0
62971287,La venganza de los bibliotecarios,Tom Gauld,"Gauld, Tom",Carlos Mayor Ortega,"=""8418621230""","=""9788418621239""",4,3.92,Salamandra Graphic,Hardcover,180,2022,2022,2024/02/20,2024/02/08,,,read,,,,1,0
36354477,"La pequeña forastera: Siúil, a Rún Vol. 1",Nagabe,"Nagabe, Nagabe",,"=""8417176942""","=""9788417176945""",4,4.23,ECC Ediciones,Paperback,176,2017,2016,2024/02/19,2024/02/19,,,read,,,,1,0
6514,The Bell Jar,Sylvia Plath,"Plath, Sylvia",,"=""0571268862""","=""9780571268863""",5,4.05,Harper Perennial Modern Classics,Paperback,294,2006,1963,2024/02/18,2022/11/21,,,read,,,,1,0
60726840,Punk Rock Jésus édition Black Label,Sean Gordon Murphy,"Murphy, Sean Gordon",,"=""""","=""9791026815556""",4,3.92,URBAN COMICS,Hardcover,232,2020,2013,2023/03/21,2023/03/11,,,read,,,,1,0
43205771,Naciones Negras Y Cultura,Cheikh Anta Diop,"Diop, Cheikh Anta",,"=""8472905896""","=""9788472905894""",0,3.89,"EDICIONES BELLATERRA, S.A.",Paperback,0,2012,1995,,2022/11/16,to-read,to-read (#258),to-read,,,,0,0
9679087,Qualcuno con cui correre,David Grossman,"Grossman, David",Alessandra Shomroni,"=""8804582510""","=""9788804582519""",5,4.08,A. Mondadori,Paperback,362,2008,2000,2021/02/17,2020/06/06,,,read,,,,1,0
143391588,Por si las voces vuelven,Ángel  Martín,"Martín, Ángel",,"=""6070792785""","=""9786070792786""",5,3.97,Planeta Publishing,Paperback,256,2023,2021,2023/10/05,2023/10/05,,,read,,,,1,0
185212986,La pequeña farmacia literaria: Una novela sobre una librería en la que los libros son remedios para el alma (Spanish Edition),Elena Molini,"Molini, Elena",Isabel González - Gallarza,"=""8418185570""","=""9788418185571""",3,3.45,EMBOLSILLO,Paperback,320,2023,2020,2023/10/05,2023/10/05,,,read,,,,1,0
123658935,David Bowie Made Me Gay - 125 Ann,Darryl W. Bullock,"Bullock, Darryl W.",,"=""0715654926""","=""9780715654927""",0,3.58,Duckworth,Paperback,358,2023,2017,,2023/07/23,to-read,to-read (#456),to-read,,,,0,0
30025791,Princess Princess Ever After,K. O'Neill,"O'Neill, K.",,"=""1620103400""","=""9781620103401""",3,3.96,Oni Press,Hardcover,53,2016,2014,2023/10/16,2022/03/02,,,read,,,,1,0
34895950,"The Tea Dragon Society (Tea Dragon, #1)",K. O'Neill,"O'Neill, K.",,"=""1620104415""","=""9781620104415""",3,4.34,Oni Press,Hardcover,71,2017,2017,2023/10/16,2021/12/30,,,read,,,,1,0
42837514,Gender Queer: A Memoir,Maia Kobabe,"Kobabe, Maia",,"=""1549304003""","=""9781549304002""",4,4.27,Oni Press,Paperback,240,2019,2019,2023/10/14,2021/12/30,,,read,,,,1,0
23686,"Ranma ½, Vol. 1 (Ranma ½ (US 2nd), #1)",Rumiko Takahashi,"Takahashi, Rumiko",,"=""1569319626""","=""9781569319628""",4,4.17,VIZ Media LLC,Paperback,304,2003,1987,2023/10/05,2023/10/05,,,read,,,,1,0
36158966,"Momo, tome 2 (Momo, #2)",Jonathan Garnier,"Garnier, Jonathan",Rony Hotin,"=""220312430X""","=""9782203124301""",4,4.36,Casterman,Hardcover,83,2017,2017,2023/09/22,2023/09/22,,,read,,,,1,0
34510969,"Momo, tome 1 (Momo, #1)",Jonathan Garnier,"Garnier, Jonathan",Rony Hotin,"=""2203095377""","=""9782203095373""",4,4.38,Casterman,Hardcover,88,2017,,2023/09/22,2023/09/22,,,read,,,,1,0
29922084,"Un viaje por el imperio de los signos (Cuadernos japoneses, #1)",Igort,"Igort, Igort",,"=""8416131228""","=""9788416131228""",0,4.06,Salamandra,Paperback,184,2016,2015,,2023/07/29,no-puedo,no-puedo (#16),no-puedo,,,,0,0
45310071,Kokoro: Il suono nascosto delle cose,Igort,"Igort, Igort",,"=""8885621791""","=""9788885621794""",0,3.94,Oblomov,Hardcover,128,2019,2019,,2023/09/13,no-puedo,no-puedo (#15),no-puedo,,,,0,0
18378029,"Touching a Nerve: Our Brains, Our Selves",Patricia S. Churchland,"Churchland, Patricia S.",,"=""0393349446""","=""9780393349443""",0,3.82,W. W. Norton & Company,Paperback,261,2014,2013,,2023/09/13,to-read,to-read (#469),to-read,,,,0,0
25810666,The Gender Creative Child: Pathways for Nurturing and Supporting Children Who Live Outside Gender Boxes,Diane Ehrensaft,"Ehrensaft, Diane",Norman Spack,"=""1615193065""","=""9781615193066""",0,4.20,The Experiment,Paperback,304,2016,2016,,2023/09/13,to-read,to-read (#468),to-read,,,,0,0
59751517,Planeta Manga: Just Friends,Ana Oncina,"Oncina, Ana",,"=""8411123154""","=""9788411123150""",5,3.82,Planeta Cómic,Kindle Edition,0,2023,2021,2023/09/13,2023/09/13,,,read,,,,1,0
55214932,Las dos vidas de Penélope,Judith Vanistendael,"Vanistendael, Judith",Maria Rosich Andreu,"=""8418215143""","=""9788418215148""",4,3.99,ASTIBERRI EDICIONES,Paperback,160,2020,2019,2023/09/09,2023/08/29,,,read,,,,1,0
58126523,El enebro,Núria Tamarit,"Tamarit, Núria",,"=""8417442863""","=""9788417442866""",4,3.68,Ediciones La Cúpula,Hardcover,72,2021,2020,2023/08/29,2023/08/29,,,read,,,,1,0
62696391,Chacales,Nadia Hafid,"Hafid, Nadia",,"=""8412235894""","=""9788412235890""",3,3.04,Sapristi,Paperback,120,2022,,2023/08/29,2023/08/29,,,read,,,,1,0
4598273,"Great Escape (The Spiderwick Chronicles, #2, Part III)",Tony DiTerlizzi,"DiTerlizzi, Tony",Holly Black,"=""1416937838""","=""9781416937838""",0,4.03,Simon & Schuster,Paperback,57,2007,2007,,2023/08/23,to-read,to-read (#467),to-read,,,,0,0
5898439,"Troll Trouble (The Spiderwick Chronicles, #2, Part II)",Tony DiTerlizzi,"DiTerlizzi, Tony",Holly Black,"=""141693782X""","=""9781416937821""",0,4.01,Simon & Schuster Books for Young Readers,Paperback,58,2007,2003,,2023/08/23,to-read,to-read (#466),to-read,,,,0,0
2818174,"Goblins Attack (The Spiderwick Chronicles, #2, Part I)",Tony DiTerlizzi,"DiTerlizzi, Tony",Holly Black,"=""1416937811""","=""9781416937814""",0,3.97,Simon and Schuster Books for Young Readers,Paperback,64,2007,2003,,2023/08/23,to-read,to-read (#465),to-read,,,,0,0
277190,"The Wrath of Mulgarath (The Spiderwick Chronicles, #5)",Tony DiTerlizzi,"DiTerlizzi, Tony",Holly Black,"=""0689859406""","=""9780689859403""",0,3.98,Simon & Schuster Books for Young Readers,Hardcover,146,2004,2004,,2023/08/23,to-read,to-read (#464),to-read,,,,0,0
277191,"The Ironwood Tree (The Spiderwick Chronicles, #4)",Tony DiTerlizzi,"DiTerlizzi, Tony",Holly Black,"=""0689859392""","=""9780689859397""",0,3.96,Simon  Schuster Books for Young Readers,Hardcover,114,2004,2004,,2023/08/23,to-read,to-read (#463),to-read,,,,0,0
280277,"Lucinda's Secret (The Spiderwick Chronicles, #3)",Tony DiTerlizzi,"DiTerlizzi, Tony",Holly Black,"=""0689859384""","=""9780689859380""",0,3.92,Simon  Schuster Books for Young Readers,Hardcover,114,2003,2003,,2023/08/23,to-read,to-read (#462),to-read,,,,0,0
8732537,Il libro dei segreti,Tony DiTerlizzi,"DiTerlizzi, Tony",Holly Black,"=""8804525533""","=""9788804525530""",5,3.93,Mondadori,Hardcover,118,2004,2003,2023/08/23,2023/08/21,,,read,,,,1,0
180129723,Bordados,Marjane Satrapi,"Satrapi, Marjane",,"=""9873818995""","=""9789873818998""",4,3.94,ED RESERVOIR BOOKS,Paperback,144,2023,2003,2023/07/29,2023/07/29,,,read,,,,1,0
60055857,Nick Carter & André Breton: Una Pesquisa Surrealista,David B.,"B., David",Rubén Martín Giráldez,"=""8418668202""","=""9788418668203""",3,3.68,El Chico Amarillo,Hardcover,56,2021,,2023/08/04,2023/08/04,,,read,,,,1,0
59588724,Castaways,Pablo Monforte,"Monforte, Pablo","Laura Pérez, Silvia Perea Labayen","=""1506727344""","=""9781506727349""",4,3.47,Dark Horse Books,Paperback,200,2022,2016,2023/08/01,2023/07/31,,,read,,,,1,0
55748428,Encyclopedia Lumberjanica: An Illustrated Guide to the World of Lumberjanes,Shannon Watters,"Watters, Shannon",,"=""1646680111""","=""9781646680115""",0,4.10,BOOM!Box,Kindle Edition,99,2020,,,2023/07/31,to-read,to-read (#461),to-read,,,,0,0
26175747,Pancakes,Kat Leyh,"Leyh, Kat",,"=""""","=""""",0,4.44,Yeti Press,Paperback,8,2014,2014,,2023/07/31,to-read,to-read (#460),to-read,,,,0,0
23994575,Bird Witch,Kat Leyh,"Leyh, Kat",,"=""""","=""""",0,4.25,Yeti Press Comics,Paperback,153,2014,2014,,2023/07/31,to-read,to-read (#459),to-read,,,,0,0
56240421,"Quaderni giapponesi. Moga, Mobo, Mostri",Igort,"Igort, Igort",,"=""8831459023""","=""9788831459020""",0,3.88,Oblomov ,Paperback,176,2020,2020,,2023/07/29,to-read,to-read (#458),to-read,,,,0,0
36580911,Quaderni giapponesi. Il vagabondo del manga,Igort,"Igort, Igort",,"=""8894242773""","=""9788894242775""",0,4.33,Oblomov Edizioni,Paperback,183,2017,2017,,2023/07/29,to-read,to-read (#457),to-read,,,,0,0
55258600,Naftalina,Sole Otero,"Otero, Sole",,"=""8416131627""","=""9788416131624""",4,4.04,Salamandra Graphic,Paperback,330,2020,2020,2023/07/29,2023/07/22,,,read,,,,1,0
17968572,¡Pintor!,Esteban Hernández,"Hernández, Esteban",,"=""""","=""""",3,2.82,sinsentiddo,Hardcover,,2010,2010,2023/07/27,2021/08/12,,,read,Pues no sé qué he leído. ,,,1,0
45586,La loca de la casa,Rosa Montero,"Montero, Rosa",,"=""9875780154""","=""9789875780156""",0,4.03,Suma,Paperback,253,2005,2003,,2023/01/08,to-read,to-read (#455),to-read,,,,0,0
866618,El principito,Antoine de Saint-Exupéry,"Saint-Exupéry, Antoine de",Bonifacio del Carril,"=""""","=""""",0,4.33,Harvest Books,Paperback,87,2001,1943,,2023/03/11,to-read,to-read (#454),to-read,,,,0,0
33113683,My Lesbian Experience with Loneliness,Kabi Nagata,"Nagata, Kabi",Jocelyne Allen,"=""1626926034""","=""9781626926035""",4,4.11,Seven Seas Entertainment,Paperback,144,2017,2016,2023/07/22,2022/03/02,,,read,,,,1,0
28230152,Lugares oscuros,Gillian Flynn,"Flynn, Gillian",,"=""8416195587""","=""9788416195589""",0,3.94,Reservoir Books,Paperback,408,2016,2009,,2023/07/11,to-read,to-read (#453),to-read,,,,0,0
60320603,Season of the Bruja Vol. 1 (1),Aaron Duran,"Duran, Aaron","Sara Soler, Jamie Martinez","=""1549308165""","=""9781549308161""",0,3.58,Oni Press,Paperback,128,2023,,,2023/07/01,to-read,to-read (#452),to-read,,,,0,0
